"ID","TARGET"
1,0.0334668308496475
3,0.0145763782784343
4,0.00624072086066008
8,0.0173726361244917
10,0.00709252571687102
13,0.0150521202012897
14,0.0199372749775648
18,0.0102229304611683
20,0.168476745486259
23,0.012857929803431
25,0.0119645474478602
26,0.0471468269824982
29,0.0282975435256958
31,0.00428324285894632
32,0.0161002147942781
34,0.034589447081089
36,0.156175300478935
39,0.00571848964318633
42,0.00531434454023838
43,0.0204577054828405
45,0.0242050141096115
49,0.0282554589211941
51,0.050991952419281
54,0.0534027740359306
56,0.175836339592934
60,0.0234733242541552
61,0.0137416608631611
66,0.0498004853725433
68,0.00696345884352922
74,0.00395532278344035
75,0.0120964199304581
77,0.204264998435974
80,0.0326156206429005
82,0.00961081776767969
83,0.0578369684517384
84,0.0141019746661186
87,0.235148742794991
88,0.0721805021166801
90,0.00565232150256634
91,0.00659958645701408
92,0.141821682453156
93,0.00630359398201108
95,0.00852413289248943
101,0.011409068480134
102,0.0550145320594311
105,0.0134679330512881
106,0.00851499382406473
107,0.00695135537534952
109,0.0045284191146493
111,0.0814418122172356
113,0.00550910690799356
115,0.00348682911135256
118,0.139810904860497
122,0.00769706722348928
125,0.0161710996180773
127,0.0037176851183176
130,0.0754318609833717
131,0.0181896295398474
132,0.0176127701997757
134,0.00610965909436345
135,0.00524795474484563
136,0.0110458191484213
137,0.0259761158376932
139,0.0244651976972818
140,0.00967382453382015
141,0.173691019415855
142,0.0252730958163738
143,0.00345729826949537
144,0.0145737277343869
145,0.0559813976287842
146,0.00220288569107652
148,0.0447204262018204
150,0.0427512340247631
151,0.00698999967426062
152,0.012482849881053
153,0.00509874662384391
154,0.137865707278252
155,0.00220718397758901
156,0.00659689866006374
157,0.00730639789253473
159,0.0182096995413303
161,0.00873222853988409
162,0.0403302945196629
163,0.00212501874193549
165,0.00283694127574563
166,0.00721285725012422
169,0.0142616555094719
170,0.0059459344483912
171,0.0872372314333916
172,0.0366967394948006
173,0.00288246618583798
175,0.00653497595340014
