"ID","TARGET"
1,0.0322521924972534
3,0.0183830596506596
4,0.00306279794313014
8,0.0254248511046171
10,0.0103833740577102
13,0.0182113740593195
14,0.0265772622078657
18,0.0133368391543627
20,0.168617457151413
23,0.0133262379094958
25,0.016601100564003
26,0.0476062893867493
29,0.0271991994231939
31,0.0071886470541358
32,0.0165476035326719
34,0.0348087623715401
36,0.160292029380798
39,0.00645132968202233
42,0.0123833883553743
43,0.0264331307262182
45,0.0172466896474361
49,0.0278291776776314
51,0.0763512551784515
54,0.0628931969404221
56,0.172487512230873
60,0.0376279875636101
61,0.0179362744092941
66,0.061982087790966
68,0.00644534779712558
74,0.00526388501748443
75,0.0163128655403852
77,0.206865057349205
80,0.0349088907241821
82,0.017439641058445
83,0.047332514077425
84,0.0151989739388227
87,0.236866652965546
88,0.100375145673752
90,0.00243547768332064
91,0.00864230655133724
92,0.156389802694321
93,0.00233455840498209
95,0.0121057564392686
101,0.0115405879914761
102,0.0715227425098419
105,0.0179881975054741
106,0.00416338630020618
107,0.00759134627878666
109,0.0059822266921401
111,0.0785587430000305
113,0.00852210633456707
115,0.00317134708166122
118,0.148357704281807
122,0.0117805507034063
125,0.0214403383433819
127,0.00483206706121564
130,0.0869049876928329
131,0.0367014743387699
132,0.025021368637681
134,0.00365810794755816
135,0.0104363709688187
136,0.0207715220749378
137,0.0249505080282688
139,0.0258878488093615
140,0.00830004829913378
141,0.184276506304741
142,0.0223233085125685
143,0.0037257457152009
144,0.00852607563138008
145,0.0363124087452888
146,0.00341582903638482
148,0.0443341434001923
150,0.0607549510896206
151,0.00613752193748951
152,0.0140274334698915
153,0.00633223028853536
154,0.129876419901848
155,0.00467342417687178
156,0.00323148304596543
157,0.00337935611605644
159,0.0194264557212591
161,0.0113971512764692
162,0.0493293292820454
163,0.00722377467900515
165,0.00468690041452646
166,0.00982707180082798
169,0.0154485628008842
170,0.00881157163530588
171,0.0843247100710869
172,0.0435834899544716
173,0.00622715335339308
175,0.00476175546646118
176,0.0131729980930686
177,0.021183917298913
178,0.0039329407736659
179,0.0108997104689479
180,0.005485147703439
182,0.286407023668289
183,0.012014202773571
184,0.00233368342742324
186,0.00325763691216707
188,0.0219450872391462
191,0.00576224038377404
192,0.00143079890403897
193,0.00617645122110844
195,0.0349956415593624
196,0.0459476336836815
199,0.0526087321341038
200,0.0141096720471978
202,0.168780729174614
203,0.217281773686409
204,0.0337410308420658
206,0.0123616373166442
207,0.00426483899354935
209,0.0271304212510586
210,0.00561767583712935
212,0.0191364921629429
213,0.0382107831537724
214,0.035109993070364
215,0.0151132866740227
217,0.0100531466305256
218,0.0365858487784863
220,0.0201835595071316
221,0.0130111360922456
222,0.0266551487147808
225,0.00837758090347052
227,0.00194490770809352
228,0.0203864388167858
231,0.0105515737086535
232,0.0295371487736702
233,0.0080025065690279
234,0.00601871078833938
235,0.0184652730822563
236,0.0461922064423561
239,0.00555260991677642
241,0.00671606091782451
242,0.00440857466310263
244,0.0261197350919247
252,0.0291514303535223
253,0.0129692144691944
254,0.0226212553679943
258,0.16912579536438
259,0.0405940897762775
262,0.00487520219758153
265,0.097945898771286
266,0.033145759254694
269,0.0184652730822563
270,0.0129040759056807
271,0.0606034956872463
273,0.00675349263474345
